ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,4:00,69,13,10.13,20,0,-10.02,360,297,411,,,545,2,0,0,1,0,0
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,2:00,55,4,10.46,27,1,-7.37,377,297,411,,,545,2,0,1,0,1,-1
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,0:00,82,9,14.58,15,10,-5.46,400,297,411,,,545,2,0,2,0,2,-2
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,22:00,45,7,2.07,56,11,6.63,402,402,401,15,100,696,2,-1,3,0,3,-3
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,20:00,41,9,-6.15,24,15,-4.12,393,402,401,15,100,696,2,-1,4,0,4,-4
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,18:00,52,11,-6.98,43,-1,11.09,423,402,401,15,100,696,2,-1,5,0,5,-5
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,16:00,75,11,23.06,26,0,-8.92,395,402,401,15,100,696,2,-1,6,0,6,-6
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,14:00,64,7,10.16,27,2,-3.39,399,402,401,15,100,696,2,-1,7,0,7,-7
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,12:00,63,9,7.51,41,-3,3.01,404,402,401,15,100,696,2,-1,8,0,8,-8
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,10:00,56,14,-0.69,37,-4,5.84,409,402,401,15,100,696,2,-1,9,0,9,-9
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,8:00,65,13,3.91,25,0,-1.12,387,402,401,15,100,696,2,-1,10,0,10,-10
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,6:00,68,11,9.64,19,2,-9.59,469,402,401,15,96.6,696,2,-1,11,0,11,-11
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,4:00,63,5,11.79,37,3,-3.15,493,402,401,15,96.6,696,2,-1,12,0,12,-12
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,2:00,49,-1,4.91,50,3,6.08,492,402,401,15,96.6,696,2,-1,13,0,13,-13
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,0:00,55,-2,1.92,17,13,-6.19,476,402,401,15,96.6,696,2,-1,14,0,14,-14
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,22:00,46,-6,2.84,47,9,3.99,502,502,385,15,96.6,527,2,-2,15,0,15,-15
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,20:00,41,-6,-8.23,54,48,14.77,492,502,385,15,96.6,527,2,-2,16,0,16,-16
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,18:00,50,9,-9.77,15,27,-1.83,465,502,385,15,96.6,527,2,-2,17,0,17,-17
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,16:00,52,0,5.81,30,42,-6.28,480,502,385,15,96.6,527,2,-2,18,0,18,-18
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,14:00,41,-1,-2.94,32,32,0.08,491,502,385,15,96.6,527,2,-2,19,0,19,-19
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,12:00,51,-2,0.26,46,22,7.06,492,502,385,15,96.6,527,2,-2,20,0,20,-20
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,10:00,102,-3,29.26,15,23,-4.42,470,502,385,15,94.9,527,2,-2,21,0,21,-21
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,8:00,0,-17,-20.75,107,0,37.82,481,502,385,15,94.9,527,2,-2,22,0,22,-22
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,6:00,43,-7,0,43,0,3.93,410,502,385,15,96.4,527,2,-2,23,0,23,-23
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,4:00,28,-12,-8.16,36,2,-2.94,406,502,385,15,96.4,527,2,-2,24,0,24,-24
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,2:00,35,-6,-3.88,34,7,-2.98,438,502,385,15,100,527,2,-2,25,0,25,-25
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,0:00,38,-7,-5.07,43,0,3.84,448,502,385,15,100,527,2,-2,26,0,26,-26
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,22:00,31,-6,-10.39,37,3,0.23,422,422,382,15,100,557,2,-3,27,0,27,-27
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,20:00,47,-3,-5.47,27,10,-2.7,429,422,382,15,100,557,2,-3,28,0,28,-28
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,18:00,60,-3,-2.31,30,5,3.94,443,422,382,15,100,557,2,-3,29,0,29,-29
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,16:00,40,-2,-5.73,41,9,5.87,414,422,382,15,100,557,2,-3,30,0,30,-30
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,14:00,40,2,-3.59,33,11,1.46,418,422,382,15,100,557,2,-3,31,0,31,-31
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,12:00,48,1,-0.89,24,6,-4.38,428,422,382,15,100,557,2,-3,32,0,32,-32
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,10:00,46,3,-3.77,26,7,0.84,425,422,382,15,100,557,2,-3,33,0,33,-33
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,8:00,50,5,-1.43,36,7,6.75,431,422,382,15,100,557,2,-3,34,0,34,-34
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,6:00,66,7,15.51,39,0,1.35,426,422,382,15,98.6,557,2,-3,35,0,35,-35
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,4:00,30,2,-7.34,68,-3,12.14,430,422,382,15,98,557,2,-3,36,0,36,-36
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,2:00,49,6,5.61,44,-1,0.7,394,422,382,15,98,557,2,-3,37,0,37,-37
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,0:00,50,5,0.63,17,0,-8.28,394,422,382,15,98,557,2,-3,38,0,38,-38
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,22:00,57,4,21.31,44,0,1.77,397,397,390,15,98,620,2,-4,39,0,39,-39
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,20:00,51,4,-2.49,41,0,7.29,386,397,390,15,98,620,2,-4,40,0,40,-40
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,18:00,71,3,3.6,1,4,-10.21,380,397,390,15,97.2,620,2,-4,41,0,41,-41
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,16:00,53,1,8.19,45,1,20.63,386,397,390,15,97.2,620,2,-4,42,0,42,-42
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,14:00,35,0,-5.73,43,-1,5.24,378,397,390,15,97.2,620,2,-4,43,0,43,-43
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,12:00,65,4,12.76,21,-2,-8.02,380,397,390,15,97.2,620,2,-4,44,0,44,-44
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,10:00,40,1,-6.59,32,-6,4.2,382,397,390,15,97.2,620,2,-4,45,0,45,-45
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,8:00,46,8,-2.28,31,-7,5.31,375,397,390,15,97.2,620,2,-4,46,0,46,-46
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,6:00,35,9,-1.99,43,-10,2.63,350,397,390,15,97.2,620,2,-4,47,0,47,-47
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,4:00,60,12,13.92,32,-8,-2.96,340,397,390,15,97.2,620,2,-4,48,0,48,-48
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,2:00,39,9,0.61,44,-7,1.02,361,397,390,15,97.2,620,2,-4,49,0,49,-49
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,0:00,68,9,10.31,20,-4,-10.1,338,397,390,15,97.2,620,2,-4,50,0,50,-50
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,22:00,41,2,0.19,33,-3,-2.08,353,353,409,15,97.2,634,2,-5,51,0,51,-51
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,20:00,69,6,10.06,35,-14,2.68,351,353,409,15,95.8,634,2,-5,52,0,52,-52
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,18:00,64,4,1.79,7,-6,-9.49,348,353,409,15,97.6,634,2,-5,53,0,53,-53
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,16:00,41,5,-1.18,37,-3,1.83,366,353,409,15,97.6,634,2,-5,54,0,54,-54
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,14:00,35,9,-6.06,45,-11,8.24,361,353,409,15,97.6,634,2,-5,55,0,55,-55
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,12:00,60,12,14.69,23,-12,-9.43,340,353,409,15,96.4,634,2,-5,56,0,56,-56
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,10:00,58,11,4.5,25,-11,-0.56,367,353,409,15,97.2,634,2,-5,57,0,57,-57
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,8:00,61,14,4.19,6,-7,-5.63,346,353,409,15,97.2,634,2,-5,58,0,58,-58
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,6:00,57,13,18.33,33,-4,-2.66,365,353,409,15,97.2,634,2,-5,59,0,59,-59
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,4:00,38,8,-0.45,53,-8,4.88,348,353,409,15,97.2,634,2,-5,60,0,60,-60
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,2:00,49,11,8.1,21,-6,-11.03,353,353,409,15,97.2,634,2,-5,61,0,61,-61
11831,2,4:00,4:00,1,F,0,1108,411,279,326,85,132,30,665,20780,665,1,0:00,61,9,11.4,35,0,-3.03,377,353,409,15,97.2,634,2,-5,62,0,62,-62
