ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,2:00,41,-9,-3.91,7,-15,-15.63,444,295,518,,,573,2,0,0,1,0,0
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,0:00,51,-19,2.12,7,0,-17.87,508,295,518,,,573,2,0,1,0,1,-1
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,22:00,28,-25,-5.86,17,13,-17.41,550,550,514,15,92.5,492,2,-1,2,0,2,-2
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,20:00,24,-16,-7.47,37,26,-3.47,590,550,514,15,95.2,492,2,-1,3,0,3,-3
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,18:00,24,-13,-8.09,44,23,-1.8,589,550,514,15,95.5,492,2,-1,4,0,4,-4
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,16:00,34,-15,-14.87,56,9,11.78,612,550,514,15,95.5,492,2,-1,5,0,5,-5
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,14:00,45,-1,-3.44,46,14,11.15,588,550,514,15,100,492,2,-1,6,0,6,-6
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,12:00,58,1,6.69,43,10,2.83,580,550,514,15,100,492,2,-1,7,0,7,-7
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,10:00,48,-3,-0.7,53,8,8.77,562,550,514,15,100,492,2,-1,8,0,8,-8
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,8:00,41,1,-7.64,47,4,7.98,548,550,514,15,100,492,2,-1,9,0,9,-9
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,6:00,55,3,12.9,38,13,-4.18,524,550,514,15,100,492,2,-1,10,0,10,-10
11022,2,1:30,2:00,1,M,0,1255,375,280,315,60,95,33,1040,25230,792,1,4:00,37,0,0.63,49,12,-6.02,535,550,514,15,100,492,2,-1,11,0,11,-11
