ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,16:00,57,4,13.73,1,-24,-12.43,422,430,527,,,421,1,0,0,1,0,0
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,14:00,45,-4,2.52,0,-11,-17.52,475,430,527,,,421,1,0,1,0,1,-1
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,12:00,44,-6,4.29,26,-3,-8.76,521,430,527,,,421,1,0,2,0,2,-2
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,10:00,25,-12,-8.19,26,1,-6.81,549,430,527,,,421,1,0,3,0,3,-3
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,8:00,24,-6,-12.98,55,3,3.02,554,430,527,,,421,1,0,4,0,4,-4
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,6:00,29,-12,-5.28,56,-1,2.47,530,430,527,,,421,1,0,5,0,5,-5
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,4:00,33,-16,6.6,35,8,-17.99,521,430,527,,,421,1,0,6,0,6,-6
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,2:00,32,-25,-7.78,68,5,20.81,540,430,527,,,421,1,0,7,0,7,-7
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,0:00,30,-27,-3.96,35,8,-2.25,509,430,527,,,421,1,0,8,0,8,-8
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,22:00,28,-33,-11.86,45,3,5.58,503,503,536,13,86.9,376,1,-1,9,0,9,-9
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,20:00,29,-26,-9.98,49,-3,3.27,486,503,536,13,89,376,1,-1,10,0,10,-10
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,18:00,24,-25,-12,26,-1,-10.38,501,503,536,13,89.3,376,1,-1,11,0,11,-11
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,16:00,25,-16,-10.45,54,-5,4.41,517,503,536,13,92,376,1,-1,12,0,12,-12
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,14:00,34,-8,-2.13,46,-16,3.43,500,503,536,13,95.2,376,1,-1,13,0,13,-13
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,12:00,31,-7,-4.8,54,-15,1.93,473,503,536,13,95.5,376,1,-1,14,0,14,-14
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,10:00,30,-5,-6.13,31,-9,-3.76,457,503,536,13,98,376,1,-1,15,0,15,-15
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,8:00,30,3,-3.74,31,-3,-11.53,473,503,536,13,98,376,1,-1,16,0,16,-16
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,6:00,37,4,3.67,47,-4,-2.67,491,503,536,13,98,376,1,-1,17,0,17,-17
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,4:00,26,0,-6.06,54,-6,1.45,486,503,536,13,98,376,1,-1,18,0,18,-18
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,2:00,33,3,-2.53,37,-8,-5.04,484,503,536,13,97,376,1,-1,19,0,19,-19
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,0:00,49,1,6.11,29,-4,-5.46,493,503,536,13,97,376,1,-1,20,0,20,-20
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,22:00,38,-3,-2.55,28,0,-1.65,497,497,534,13,97,467,1,-2,21,0,21,-21
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,20:00,35,3,-1.94,64,-5,8.66,521,497,534,13,97,467,1,-2,22,0,22,-22
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,18:00,38,7,0,42,-9,-1.14,464,497,534,13,97,467,1,-2,23,0,23,-23
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,16:00,37,10,-0.32,37,-10,-0.76,468,497,534,13,97,467,1,-2,24,0,24,-24
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,14:00,43,7,1.74,19,-8,-8.81,468,497,534,13,97,467,1,-2,25,0,25,-25
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,12:00,46,7,7.44,38,-7,-4.36,476,497,534,13,97,467,1,-2,26,0,26,-26
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,10:00,43,12,4.89,47,-4,4.64,490,497,534,13,97,467,1,-2,27,0,27,-27
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,8:00,35,10,5.57,49,-10,-1.33,493,497,534,13,97,467,1,-2,28,0,28,-28
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,6:00,38,10,6.05,42,-10,-7.2,492,497,534,13,97,467,1,-2,29,0,29,-29
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,4:00,34,3,9.07,52,-15,-0.33,499,497,534,13,95.5,467,1,-2,30,0,30,-30
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,2:00,35,5,1.27,46,-14,-1.4,497,497,534,13,95.8,467,1,-2,31,0,31,-31
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,0:00,45,7,5.31,33,-6,-5.69,489,497,534,13,98,467,1,-2,32,0,32,-32
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,22:00,43,0,2.89,52,-4,8.92,503,503,544,13,98,461,1,-3,33,0,33,-33
12884,1,15:15,16:00,1,F,0,687,,281,,,,34,,,,3,20:00,35,4,-2.62,7,0,-8.92,487,503,544,13,98,461,1,-3,34,0,34,-34
