ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,18:00,36,24,19.69,9,3,-3.51,300,290,239,,,312,2,0,0,1,0,0
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,16:00,39,16,16.79,8,7,-5.3,298,290,239,,,312,2,0,1,0,1,-1
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,14:00,29,11,12.76,15,13,1.15,304,290,239,,,312,2,0,2,0,2,-2
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,12:00,24,10,9.66,72,2,23.93,300,290,239,,,312,2,0,3,0,3,-3
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,10:00,35,13,12.37,28,-3,-2.05,271,290,239,,,312,2,0,4,0,4,-4
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,8:00,31,2,12.13,14,3,-3.1,273,290,239,,,312,2,0,5,0,5,-5
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,6:00,19,1,2.58,16,1,-0.61,272,290,239,,,312,2,0,6,0,6,-6
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,4:00,17,0,-3.93,22,-2,5.52,268,290,239,,,312,2,0,7,0,7,-7
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,2:00,24,1,3.94,39,-9,8.24,252,290,239,,,312,2,0,8,0,8,-8
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,0:00,19,-2,-0.77,36,-6,6.3,225,290,239,,,312,2,0,9,0,9,-9
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,22:00,29,0,10.98,10,0,-6.82,214,214,271,15,95.4,260,2,-1,10,0,10,-10
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,20:00,25,-4,-1.5,31,-8,18.46,226,214,271,15,95.4,260,2,-1,11,0,11,-11
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,18:00,22,-2,-2.49,7,-9,-5.2,205,214,271,15,95.4,260,2,-1,12,0,12,-12
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,16:00,19,-4,-3.49,14,-10,-1.75,205,214,271,15,95.4,260,2,-1,13,0,13,-13
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,14:00,25,-4,5.33,11,-11,-2.38,209,214,271,15,95.4,260,2,-1,14,0,14,-14
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,12:00,21,-1,2.81,43,-16,12.41,218,214,271,15,95.4,260,2,-1,15,0,15,-15
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,10:00,21,-3,-5.1,30,-18,-1.55,201,214,271,15,93.6,260,2,-1,16,0,16,-16
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,8:00,21,-4,-3.48,13,-17,-4.6,223,214,271,15,95.6,260,2,-1,17,0,17,-17
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,6:00,19,-4,-0.47,12,-17,-3.24,225,214,271,15,93.9,260,2,-1,18,0,18,-18
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,4:00,30,-1,8.64,6,-14,-6.57,230,214,271,15,96.2,260,2,-1,19,0,19,-19
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,2:00,15,-5,-6.31,12,-11,-2.96,239,214,271,15,96.2,260,2,-1,20,0,20,-20
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,0:00,13,-5,-12.53,25,-10,1.12,234,214,271,15,96.2,260,2,-1,21,0,21,-21
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,22:00,21,-1,-3.22,22,-1,-4.56,224,224,304,15,96.2,276,2,-2,22,0,22,-22
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,20:00,34,0,5.97,10,-3,-6.2,251,224,304,15,96,276,2,-2,23,0,23,-23
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,18:00,21,-3,-4.07,7,-3,-7,262,224,304,15,96,276,2,-2,24,0,24,-24
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,16:00,20,-2,-2.68,18,-4,-1.79,281,224,304,15,95.4,276,2,-2,25,0,25,-25
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,14:00,26,-3,9.07,20,-10,2.89,282,224,304,15,94.3,276,2,-2,26,0,26,-26
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,12:00,18,-5,-4.57,26,-13,3.48,271,224,304,15,94.3,276,2,-2,27,0,27,-27
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,10:00,25,-3,0.94,52,-14,6.27,256,224,304,15,95.8,276,2,-2,28,0,28,-28
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,8:00,25,-3,2.61,15,-12,-4.6,217,224,304,15,94.8,276,2,-2,29,0,29,-29
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,6:00,16,-1,-7.23,17,-9,-3.12,234,224,304,15,94.2,276,2,-2,30,0,30,-30
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,4:00,20,4,-1.24,15,-9,-3.4,230,224,304,15,94.2,276,2,-2,31,0,31,-31
10399,3,18:20,18:00,2,F,0,1552,493,273,400,93,220,31,1574,35700,1074,2,2:00,29,3,14.53,7,-7,-6.06,223,224,304,15,94.2,276,2,-2,32,0,32,-32
