ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,10:00,49,11,2.11,3,-18,-7.59,403,164,481,,,576,2,0,0,1,0,0
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,8:00,56,12,12.62,4,-8,-7.26,423,164,481,,,576,2,0,1,0,1,-1
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,6:00,55,13,13.69,20,0,-8.75,458,164,481,,,576,2,0,2,0,2,-2
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,4:00,44,8,6.53,35,2,-5.04,505,164,481,,,576,2,0,3,0,3,-3
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,2:00,45,2,2.74,32,10,-8.71,525,164,481,,,576,2,0,4,0,4,-4
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,0:00,50,2,22.28,44,13,0.74,536,164,481,,,576,2,0,5,0,5,-5
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,22:00,38,1,-3.74,62,10,2.63,529,529,472,15,100,482,2,-1,6,0,6,-6
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,20:00,48,1,-0.1,51,10,5.35,520,529,472,15,100,482,2,-1,7,0,7,-7
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,18:00,45,5,-2.81,39,7,17.09,518,529,472,15,100,482,2,-1,8,0,8,-8
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,16:00,46,1,3.92,19,9,-2.97,494,529,472,15,100,482,2,-1,9,0,9,-9
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,14:00,47,-1,20.25,55,2,2.12,512,529,472,15,100,482,2,-1,10,0,10,-10
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,12:00,34,-6,-4.63,39,-1,1.98,513,529,472,15,100,482,2,-1,11,0,11,-11
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,10:00,53,-2,6.1,23,0,-0.11,512,529,472,15,98,482,2,-1,12,0,12,-12
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,8:00,32,-5,-7.26,39,0,3.34,529,529,472,15,98,482,2,-1,13,0,13,-13
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,6:00,30,-5,-3.82,67,-2,5.11,517,529,472,15,98,482,2,-1,14,0,14,-14
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,4:00,28,0,-5.23,55,-1,-0.57,495,529,472,15,98,482,2,-1,15,0,15,-15
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,2:00,47,6,4.91,43,4,-7.39,457,529,472,15,98,482,2,-1,16,0,16,-16
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,0:00,34,6,-2.47,37,7,-2.03,481,529,472,15,98,482,2,-1,17,0,17,-17
11887,2,9:20,10:00,1,M,0,1126,360,278,301,59,82,39,971,22400,715,1,22:00,38,6,-4.1,53,8,0.83,478,478,474,15,98,541,2,-2,18,0,18,-18
