ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,14:00,38,1,17.69,7,0,-20.8,588,452,587,,,385,2,0,0,1,0,0
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,12:00,30,1,1.23,22,10,-7.9,625,452,587,,,385,2,0,1,0,1,-1
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,10:00,30,3,0.2,46,11,3.26,637,452,587,,,385,2,0,2,0,2,-2
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,8:00,25,5,-6.43,52,10,-4.87,629,452,587,,,385,2,0,3,0,3,-3
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,6:00,31,10,0.2,68,8,4.87,624,452,587,,,385,2,0,4,0,4,-4
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,4:00,38,8,13.24,42,17,-5.44,618,452,587,,,385,2,0,5,0,5,-5
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,2:00,41,10,14.07,61,8,4.87,640,452,587,,,385,2,0,6,0,6,-6
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,0:00,33,9,1.54,67,3,8.84,617,452,587,,,385,2,0,7,0,7,-7
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,22:00,29,6,2.82,60,1,12.79,610,610,568,15,100,384,2,-1,8,0,8,-8
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,20:00,35,11,18.67,43,0,-0.58,593,610,568,15,100,384,2,-1,9,0,9,-9
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,18:00,44,5,27.9,41,1,-1.66,591,610,568,15,100,384,2,-1,10,0,10,-10
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,16:00,28,0,-3.7,79,-1,10.41,608,610,568,15,100,384,2,-1,11,0,11,-11
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,14:00,27,-1,-2.58,44,-2,1.1,597,610,568,15,100,384,2,-1,12,0,12,-12
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,12:00,34,0,17.65,34,4,-4.05,585,610,568,15,100,384,2,-1,13,0,13,-13
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,10:00,32,0,3.23,38,3,1,580,610,568,15,100,384,2,-1,14,0,14,-14
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,8:00,32,0,1.02,47,3,-4.69,593,610,568,15,100,384,2,-1,15,0,15,-15
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,6:00,25,-1,-4.18,62,6,3.51,609,610,568,15,100,384,2,-1,16,0,16,-16
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,4:00,33,1,6.22,64,7,3.81,584,610,568,15,100,384,2,-1,17,0,17,-17
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,2:00,34,0,4.26,38,4,-1.49,583,610,568,15,98.6,384,2,-1,18,0,18,-18
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,0:00,31,0,-1.7,60,0,6.21,605,610,568,15,98.6,384,2,-1,19,0,19,-19
11629,2,14:45,14:00,1,F,0,1065,386,274,334,52,112,32,1312,33700,984,1,22:00,27,0,-0.52,43,1,1.89,580,580,569,15,98.6,360,2,-2,20,0,20,-20
