ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,22:00,44,8,9.33,19,-7,-5.94,295,295,300,,,549,2,0,0,1,0,0
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,20:00,52,8,9.23,19,,-6.37,294,295,300,,,549,2,0,1,0,1,-1
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,18:00,51,8,3.27,16,,-4.21,301,295,300,,,549,2,0,2,0,2,-2
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,16:00,40,6,-7.35,9,,-5.32,314,295,300,,,549,2,0,3,0,3,-3
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,14:00,63,11,12.54,22,,1.1,315,295,300,,,549,2,0,4,0,4,-4
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,12:00,57,7,12.86,12,,-10.15,314,295,300,,,549,2,0,5,0,5,-5
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,10:00,48,1,0.57,39,-5,15.15,322,295,300,,,549,2,0,6,0,6,-6
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,8:00,48,2,3.12,32,-10,7.18,285,295,300,,,549,2,0,7,0,7,-7
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,6:00,37,9,2.84,26,-7,-8.06,292,295,300,,,549,2,0,8,0,8,-8
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,4:00,39,3,6.24,23,-8,-6.28,317,295,300,,,549,2,0,9,0,9,-9
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,2:00,31,0,-14.92,39,-8,0.68,310,295,300,,,549,2,0,10,0,10,-10
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,0:00,39,8,1.27,39,-11,3.07,297,295,300,,,549,2,0,11,0,11,-11
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,22:00,47,9,20.38,18,-12,-4.17,268,268,291,15,96.2,502,2,-1,12,0,12,-12
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,20:00,35,0,-4.74,26,,-3.57,278,268,291,15,96.2,502,2,-1,13,0,13,-13
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,18:00,45,1,-0.09,29,,-0.5,271,268,291,15,96.2,502,2,-1,14,0,14,-14
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,16:00,54,-3,4.52,10,,-5.65,259,268,291,15,96.2,502,2,-1,15,0,15,-15
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,14:00,48,-4,2.52,21,,0.65,269,268,291,15,96.2,502,2,-1,16,0,16,-16
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,12:00,37,-2,-3.43,20,,-2.51,264,268,291,15,93.8,502,2,-1,17,0,17,-17
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,10:00,50,0,1.94,2,-7,-14.22,273,268,291,15,93,502,2,-1,18,0,18,-18
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,8:00,31,0,-10.55,39,-15,21.12,285,268,291,15,93,502,2,-1,19,0,19,-19
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,6:00,33,2,0,51,-19,8.33,264,268,291,15,91.1,502,2,-1,20,0,20,-20
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,4:00,42,4,18.71,16,-18,-12.7,263,268,291,15,91.4,502,2,-1,21,0,21,-21
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,2:00,45,1,6.97,26,-16,-4.98,279,268,291,15,92,502,2,-1,22,0,22,-22
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,0:00,35,2,-0.89,10,-11,-9.86,268,268,291,15,94.2,502,2,-1,23,0,23,-23
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,22:00,26,6,-7.72,28,-13,-1.86,292,292,309,15,94.2,458,2,-2,24,0,24,-24
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,20:00,41,4,0.67,19,,-9.38,309,292,309,15,94.2,458,2,-2,25,0,25,-25
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,18:00,46,1,1.55,17,,-3.77,309,292,309,15,94.2,458,2,-2,26,0,26,-26
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,16:00,55,-2,7.2,20,,-3.3,325,292,309,15,94.2,458,2,-2,27,0,27,-27
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,14:00,50,-12,3.82,16,,-2.02,308,292,309,15,92.6,458,2,-2,28,0,28,-28
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,12:00,38,-16,-3.06,29,,3.84,336,292,309,15,92.6,458,2,-2,29,0,29,-29
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,10:00,39,-9,-3.04,14,-3,-3.97,329,292,309,15,93.2,458,2,-2,30,0,30,-30
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,8:00,37,-14,-6.91,18,-6,3.98,323,292,309,15,93.2,458,2,-2,31,0,31,-31
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,6:00,24,-12,-8.66,50,-10,11.01,317,292,309,15,94.8,458,2,-2,32,0,32,-32
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,4:00,33,-7,0.95,32,-13,-5.3,307,292,309,15,94.8,458,2,-2,33,0,33,-33
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,2:00,40,-12,1.72,15,-3,-9.53,305,292,309,15,94.8,458,2,-2,34,0,34,-34
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,0:00,29,-5,-5.64,34,-5,-0.75,336,292,309,15,92.3,458,2,-2,35,0,35,-35
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,22:00,28,-13,-3.95,45,-11,4.16,330,330,317,15,92.3,489,2,-3,36,0,36,-36
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,20:00,35,-2,-3.64,19,,-15.11,301,330,317,15,96.2,489,2,-3,37,0,37,-37
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,18:00,35,-1,-4.7,33,,-0.07,321,330,317,15,96.2,489,2,-3,38,0,38,-38
10853,3,22:00,22:00,1,F,0,1487,454,276,375,79,178,31,1105,32960,1055,1,16:00,56,1,12.61,3,,-13.41,303,330,317,15,96.2,489,2,-3,39,0,39,-39
