ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,56,20,20.23,1,-23,-17.38,467,295,523,,,551,2,0,0,1,0,0
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,56,14,25.09,0,-6,-18.43,486,295,523,,,551,2,0,1,0,1,-1
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,47,9,8.02,0,12,-11.22,561,295,523,,,551,2,0,2,0,2,-2
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,49,9,17.56,15,10,-20.65,589,295,523,,,551,2,0,3,0,3,-3
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,35,12,13.93,42,22,-2.6,633,295,523,,,551,2,0,4,0,4,-4
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,30,6,-1.09,60,23,7.73,627,295,523,,,551,2,0,5,0,5,-5
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,35,8,-5.12,55,17,3,624,295,523,,,551,2,0,6,0,6,-6
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,61,7,35.38,56,33,4.92,625,295,523,,,551,2,0,7,0,7,-7
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,39,2,1.81,90,11,23.15,628,628,503,15,100,437,2,-1,8,0,8,-8
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,46,1,-6.62,35,21,-3.35,582,628,503,15,100,437,2,-1,9,0,9,-9
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,43,1,-1.32,84,0,27.14,593,628,503,15,100,437,2,-1,10,0,10,-10
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,37,0,-2.5,29,6,-3.34,548,628,503,15,100,437,2,-1,11,0,11,-11
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,48,-2,18.73,20,11,-14.03,556,628,503,15,98.4,437,2,-1,12,0,12,-12
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,33,-1,3.01,75,12,14.25,572,628,503,15,98.4,437,2,-1,13,0,13,-13
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,27,-4,-5.93,28,10,0.76,559,628,503,15,98.2,437,2,-1,14,0,14,-14
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,28,-1,-5.51,59,5,3.83,533,628,503,15,97.6,437,2,-1,15,0,15,-15
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,26,5,-3.72,36,7,-6.59,530,628,503,15,97.6,437,2,-1,16,0,16,-16
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,39,7,11.59,57,6,4.64,558,628,503,15,97.6,437,2,-1,17,0,17,-17
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,38,5,-3.48,56,6,2.82,538,628,503,15,97.6,437,2,-1,18,0,18,-18
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,33,7,-1.09,59,6,7.94,523,628,503,15,97.6,437,2,-1,19,0,19,-19
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,44,7,5.85,44,-1,-3.21,518,518,500,15,97.6,430,2,-2,20,0,20,-20
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,56,0,7.58,46,0,0.1,505,518,500,15,97.6,430,2,-2,21,0,21,-21
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,46,-5,1.75,39,3,0.46,525,518,500,15,97.6,430,2,-2,22,0,22,-22
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,39,-8,0,37,0,3.79,517,518,500,15,97.6,430,2,-2,23,0,23,-23
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,39,-8,2.26,36,-2,-5.28,518,518,500,15,97.6,430,2,-2,24,0,24,-24
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,26,-9,-3.53,62,-1,10.38,523,518,500,15,93.2,430,2,-2,25,0,25,-25
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,21,-12,-15.18,2,0,-14.7,509,518,500,15,93.2,430,2,-2,26,0,26,-26
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,32,-3,-1.75,56,2,3.41,538,518,500,15,96.8,430,2,-2,27,0,27,-27
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,26,4,-4.31,64,0,5.06,526,518,500,15,96.8,430,2,-2,28,0,28,-28
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,33,7,2.89,37,1,-1.62,493,518,500,15,96.8,430,2,-2,29,0,29,-29
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,36,4,-4.16,41,4,-3.44,507,518,500,15,96.8,430,2,-2,30,0,30,-30
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,32,6,0.37,54,0,8.85,489,518,500,15,96.8,430,2,-2,31,0,31,-31
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,50,6,17.27,31,7,-24.75,473,473,506,15,96.8,463,2,-3,32,0,32,-32
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,53,0,4.78,66,0,10.31,498,473,506,15,96.8,463,2,-3,33,0,33,-33
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,41,-1,-2.11,31,-2,-4.34,461,473,506,15,96.8,463,2,-3,34,0,34,-34
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,40,-1,-0.12,38,-3,3.53,482,473,506,15,96.8,463,2,-3,35,0,35,-35
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,35,-1,-1.98,41,-16,0,474,473,506,15,95.2,463,2,-3,36,0,36,-36
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,37,1,9.99,48,-12,2.85,472,473,506,15,97.6,463,2,-3,37,0,37,-37
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,43,0,8.36,31,-12,-0.3,453,473,506,15,97.6,463,2,-3,38,0,38,-38
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,28,-1,-7.25,44,-10,0.04,458,473,506,15,97.6,463,2,-3,39,0,39,-39
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,26,7,-4.31,31,-4,-7.79,473,473,506,15,97.6,463,2,-3,40,0,40,-40
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,34,11,5.35,51,-5,2.24,494,473,506,15,97.6,463,2,-3,41,0,41,-41
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,43,11,1.82,23,0,-16.13,467,473,506,15,97.6,463,2,-3,42,0,42,-42
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,33,14,1.01,38,-6,3.16,487,473,506,15,97.6,463,2,-3,43,0,43,-43
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,43,9,24.51,56,-4,0.55,500,500,513,15,97.6,462,2,-4,44,0,44,-44
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,51,6,3.1,29,2,-6.32,496,500,513,15,97.6,462,2,-4,45,0,45,-45
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,48,1,2.95,52,0,4.82,509,500,513,15,96.8,462,2,-4,46,0,46,-46
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,50,0,8.76,30,-5,-0.71,479,500,513,15,96.8,462,2,-4,47,0,47,-47
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,38,-1,2.24,39,-12,-1.89,490,500,513,15,95.6,462,2,-4,48,0,48,-48
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,32,-2,0.5,29,1,-8.52,492,500,513,15,99.2,462,2,-4,49,0,49,-49
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,38,-1,0.39,36,-1,2.74,519,500,513,15,98.6,462,2,-4,50,0,50,-50
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,29,-4,-8.86,59,-4,3.74,516,500,513,15,98.6,462,2,-4,51,0,51,-51
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,32,-1,6.32,52,-7,-0.21,520,500,513,15,97.4,462,2,-4,52,0,52,-52
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,31,0,2.04,24,-1,-7.66,512,500,513,15,97.4,462,2,-4,53,0,53,-53
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,38,-3,-1.1,43,0,-5.18,528,500,513,15,97.4,462,2,-4,54,0,54,-54
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,32,-4,0.37,51,-2,12.39,547,500,513,15,97.4,462,2,-4,55,0,55,-55
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,27,-4,-3.96,52,0,-1.65,539,539,523,15,97.4,413,2,-5,56,0,56,-56
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,46,-2,-0.32,42,4,-1.72,547,539,523,15,97.4,413,2,-5,57,0,57,-57
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,49,-2,2.52,22,5,-5.41,565,539,523,15,97.4,413,2,-5,58,0,58,-58
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,33,-3,-8.22,41,2,4.04,574,539,523,15,97.4,413,2,-5,59,0,59,-59
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,37,-4,0,41,12,-2.23,556,539,523,15,97.4,413,2,-5,60,0,60,-60
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,28,-7,-2.08,56,7,10.27,574,539,523,15,97.4,413,2,-5,61,0,61,-61
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,42,-6,1.64,33,8,0.9,564,539,523,15,97.2,413,2,-5,62,0,62,-62
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,33,-13,-3.62,63,2,5.85,575,539,523,15,97.2,413,2,-5,63,0,63,-63
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,24,-9,-8.7,44,2,-4.19,547,539,523,15,97.2,413,2,-5,64,0,64,-64
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,24,-1,-9.23,40,4,-3.6,572,539,523,15,94.8,413,2,-5,65,0,65,-65
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,39,-3,-0.46,62,2,3.37,569,539,523,15,94.8,413,2,-5,66,0,66,-66
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,31,-3,-1.03,43,2,8.16,571,539,523,15,94.8,413,2,-5,67,0,67,-67
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,25,-2,-9.39,60,3,2.43,547,547,523,15,94.8,417,2,-6,68,0,68,-68
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,56,-5,10.09,60,1,3.08,540,547,523,15,94.8,417,2,-6,69,0,69,-69
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,39,-7,-5.25,31,5,-3.34,516,547,523,15,94.8,417,2,-6,70,0,70,-70
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,37,-13,-4.91,23,3,-4.02,519,547,523,15,94.8,417,2,-6,71,0,71,-71
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,36,-8,-0.25,59,9,2.37,534,547,523,15,93.4,417,2,-6,72,0,72,-72
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,22,-14,-6.54,46,0,5.14,508,547,523,15,93.4,417,2,-6,73,0,73,-73
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,30,-6,-6.01,44,-4,6.41,503,547,523,15,96.4,417,2,-6,74,0,74,-74
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,31,0,-4.87,35,-6,-3.28,480,547,523,15,96.4,417,2,-6,75,0,75,-75
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,31,2,4.22,69,-12,5.43,502,547,523,15,95.8,417,2,-6,76,0,76,-76
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,27,5,-5.01,37,-8,-3.95,478,547,523,15,95.8,417,2,-6,77,0,77,-77
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,40,11,0,64,-10,5.38,496,547,523,15,95.6,417,2,-6,78,0,78,-78
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,43,5,5.14,19,-8,-4.66,471,547,523,15,95.6,417,2,-6,79,0,79,-79
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,29,6,-0.46,53,-8,0.06,461,461,534,15,95.6,475,2,-7,80,0,80,-80
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,53,5,10.57,36,-3,-5.12,454,461,534,15,95.6,475,2,-7,81,0,81,-81
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,48,1,1.72,34,-3,-2.59,447,461,534,15,95.6,475,2,-7,82,0,82,-82
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,37,2,-3.44,38,-3,3.78,455,461,534,15,95.6,475,2,-7,83,0,83,-83
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,42,3,4.76,33,-3,-5.11,443,461,534,15,95.6,475,2,-7,84,0,84,-84
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,36,2,0.43,41,-18,1.19,457,461,534,15,95.6,475,2,-7,85,0,85,-85
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,40,12,-0.72,21,-15,-4.11,464,461,534,15,95.6,475,2,-7,86,0,86,-86
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,43,13,6.73,57,-21,4.67,458,461,534,15,95.6,475,2,-7,87,0,87,-87
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,27,9,-3.51,45,-18,-5.07,418,461,534,15,95.6,475,2,-7,88,0,88,-88
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,29,9,-1.03,55,-22,1.51,433,461,534,15,93.4,475,2,-7,89,0,89,-89
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,56,7,16.27,39,-11,-3.77,446,461,534,15,97.6,475,2,-7,90,0,90,-90
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,35,-1,-0.13,9,-7,-10.91,470,461,534,15,97.6,475,2,-7,91,0,91,-91
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,32,0,2.8,46,-7,-3.59,485,485,540,15,97.6,443,2,-8,92,0,92,-92
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,45,-2,2.12,29,-12,-5.33,488,485,540,15,96.4,443,2,-8,93,0,93,-93
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,38,-2,-3.45,42,-9,-1.2,517,485,540,15,98,443,2,-8,94,0,94,-94
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,40,-1,-2.08,26,-4,-1.46,529,485,540,15,98,443,2,-8,95,0,95,-95
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,42,0,6.35,47,-1,-0.03,514,485,540,15,95.2,443,2,-8,96,0,96,-96
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,29,0,-4.05,48,-10,4.5,521,485,540,15,94.2,443,2,-8,97,0,97,-97
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,35,9,-2.33,15,-7,-7.72,502,485,540,15,94.8,443,2,-8,98,0,98,-98
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,38,9,2.58,17,7,-7.87,510,485,540,15,94.8,443,2,-8,99,0,99,-99
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,34,9,18.71,60,9,-0.15,539,485,540,15,94.8,443,2,-8,100,0,100,-100
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,35,9,11.6,68,-1,5.73,541,485,540,15,94.8,443,2,-8,101,0,101,-101
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,44,8,8.65,63,-3,6.3,493,485,540,15,94.8,443,2,-8,102,0,102,-102
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,31,0,-1.86,24,-2,-6.91,499,485,540,15,94,443,2,-8,103,0,103,-103
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,33,3,3.47,49,-1,-2.22,501,501,544,15,94,395,2,-9,104,0,104,-104
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,20:00,48,-4,3.88,58,-6,2.3,502,501,544,15,94,395,2,-9,105,0,105,-105
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,18:00,48,-5,2.85,54,-8,2.42,477,501,544,15,94,395,2,-9,106,0,106,-106
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,16:00,36,-14,-3.36,11,-8,-8.28,483,501,544,15,94,395,2,-9,107,0,107,-107
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,14:00,33,-8,-1.47,54,-8,1.95,516,501,544,15,94,395,2,-9,108,0,108,-108
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,12:00,24,-8,-9.19,29,-12,-4.79,476,501,544,15,94,395,2,-9,109,0,109,-109
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,10:00,29,-6,-4.49,23,-8,-3.11,496,501,544,15,94,395,2,-9,110,0,110,-110
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,8:00,34,-14,-1.36,46,-12,0.54,523,501,544,15,92.8,395,2,-9,111,0,111,-111
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,6:00,28,-8,1.34,62,-5,1.38,507,501,544,15,94.2,395,2,-9,112,0,112,-112
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,4:00,35,-7,23.53,20,5,-12.99,472,501,544,15,92.4,395,2,-9,113,0,113,-113
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,2:00,32,-18,-2.81,69,-5,14.59,512,501,544,15,92.4,395,2,-9,114,0,114,-114
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,0:00,15,-7,-14.56,26,-2,-8.23,505,501,544,15,96.4,395,2,-9,115,0,115,-115
11727,2,13:00,14:00,1,M,0,1125,347,274,292,55,73,28,1102,30040,935,1,22:00,30,-1,-0.51,50,1,-2.29,514,514,541,15,96.4,413,2,-10,116,0,116,-116
