ID,LACT,Time_Born,AdjTime,N_CALVES,CSEX,NUM_DEAD,AGEFDAT,CINT,GEST,PDIM,DDRY,PDOPN,PREFR,PTOTF,PTOTM,PTOTS,EASE,Time,Raw_Activity_Data,Activity_Change,Activity_Change_by_2_Hours,Rumination_Raw_Data,Weighted_Rumination_Change,Rumination_Deviation_by_2_Hours,Total_Rumination_Minutes_In_Last,Daily_Rumination,Weekly_Rumination_Average,Group,new_health_index,Daily_activity,parity,Day,Period,CalvingYN,newvar,period_to_calving
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,4:00,50,6,11.54,1,-9,-16.26,345,205,384,20,,414,1,0,0,1,0,0
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,2:00,38,0,3.99,5,-1,-11.72,381,205,384,20,,414,1,0,1,0,1,-1
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,0:00,35,-2,1.4,24,1,-11.38,432,205,384,20,,414,1,0,2,0,2,-2
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,22:00,36,0,-0.58,22,8,-7.92,453,453,378,13,100,456,1,-1,3,0,3,-3
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,20:00,46,-1,-1.46,31,4,2.08,455,453,378,13,100,456,1,-1,4,0,4,-4
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,18:00,41,-3,-0.07,35,8,0.38,440,453,378,13,100,456,1,-1,5,0,5,-5
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,16:00,32,-1,-2.55,47,6,8.14,421,453,378,13,100,456,1,-1,6,0,6,-6
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,14:00,44,3,1.38,45,16,4.39,413,453,378,13,100,456,1,-1,7,0,7,-7
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,12:00,39,1,-1.55,35,20,4.57,382,453,378,13,100,456,1,-1,8,0,8,-8
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,10:00,37,-1,-5.21,41,9,7.02,369,453,378,13,96.8,456,1,-1,9,0,9,-9
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,8:00,57,0,8.38,16,6,-26.94,359,453,378,13,96.8,456,1,-1,10,0,10,-10
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,6:00,44,0,11.45,43,-4,7.88,378,453,378,13,96.8,456,1,-1,11,0,11,-11
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,4:00,28,-1,-2.09,37,-4,2.75,375,453,378,13,96.8,456,1,-1,12,0,12,-12
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,2:00,26,9,-5.73,56,-16,9.88,370,453,378,13,96.8,456,1,-1,13,0,13,-13
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,0:00,26,7,-6.21,45,-15,3.51,337,453,378,13,93.6,456,1,-1,14,0,14,-14
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,22:00,46,7,7.44,24,-12,-7.43,330,330,398,13,93.6,500,1,-2,15,0,15,-15
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,20:00,54,5,4.65,16,-9,-5.32,347,330,398,13,93.6,500,1,-2,16,0,16,-16
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,18:00,56,6,11.5,16,-4,-5.33,343,330,398,13,93.6,500,1,-2,17,0,17,-17
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,16:00,30,1,-5.19,39,-5,3.48,349,330,398,13,93.6,500,1,-2,18,0,18,-18
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,14:00,45,3,3.02,14,-1,-9.18,336,330,398,13,93.6,500,1,-2,19,0,19,-19
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,12:00,45,-1,2.3,22,0,-3.4,343,330,398,13,93.6,500,1,-2,20,0,20,-20
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,10:00,47,-2,0.79,31,0,3.41,366,330,398,13,93.6,500,1,-2,21,0,21,-21
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,8:00,50,-1,2.88,35,-7,0.76,359,330,398,13,92.8,500,1,-2,22,0,22,-22
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,6:00,26,-8,-4.96,40,-16,3.94,361,330,398,13,92.8,500,1,-2,23,0,23,-23
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,4:00,26,0,-4.27,32,-16,0.64,346,330,398,13,91.4,500,1,-2,24,0,24,-24
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,2:00,37,3,2.02,23,-24,-3.8,333,330,398,13,89,500,1,-2,25,0,25,-25
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,0:00,38,2,4.07,38,-13,-0.8,347,330,398,13,92.8,500,1,-2,26,0,26,-26
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,22:00,25,1,-13.2,41,-12,4.85,352,352,409,13,89.6,449,1,-3,27,0,27,-27
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,20:00,54,2,4.88,12,-7,-9.18,343,352,409,13,89.6,449,1,-3,28,0,28,-28
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,18:00,39,2,1.05,22,-6,-4.41,353,352,409,13,89.6,449,1,-3,29,0,29,-29
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,16:00,37,3,-0.9,26,-7,-4.51,359,352,409,13,89.6,449,1,-3,30,0,30,-30
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,14:00,46,1,4.67,21,-1,-8.65,363,352,409,13,89.6,449,1,-3,31,0,31,-31
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,12:00,35,1,-3.08,45,-4,4.59,363,352,409,13,89.6,449,1,-3,32,0,32,-32
12876,1,4:40,4:00,1,M,0,701,,281,,,,38,,,,2,10:00,46,0,0,24,-6,0.43,331,352,409,13,89.6,449,1,-3,33,0,33,-33
